,Make,Model,Vehicle_Type,Engine_Capacity,Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km),vehicle_age,Distance_Driven_Last_Month,Fuel_Consumed_Last_Month
5591,CADILLAC,CT6 AWD,Four-Wheeler,3.6,6,AS10,Petrol,13.0,8.8,11.1,25,261,4,860.0,95.46
5592,CADILLAC,CT6 AWD,Four-Wheeler,4.2,8,AS10,Diesel,17.3,9.5,13.8,20,324,5,1120.0,154.56
5593,CADILLAC,CTS,Four-Wheeler,2.0,4,AS8,Diesel,11.0,7.8,9.5,30,222,4,900.0,85.5
5594,CADILLAC,CTS,Four-Wheeler,3.6,6,AS8,Petrol,12.3,8.2,10.5,27,246,4,860.0,90.3
5595,CADILLAC,CTS AWD,Four-Wheeler,2.0,4,AS8,Diesel,11.4,8.1,9.9,29,232,4,900.0,89.1
5596,CADILLAC,CTS AWD,Four-Wheeler,3.6,6,AS8,Petrol,13.3,9.2,11.5,25,269,4,860.0,98.9
5597,CADILLAC,CTS Vsport,Four-Wheeler,3.6,6,AS8,Diesel,15.0,9.9,12.7,22,298,5,1060.0,134.62
5598,CADILLAC,CTS-V,Four-Wheeler,6.2,8,AS8,Diesel,17.1,11.0,14.3,20,337,5,1320.0,188.76
5599,CADILLAC,Escalade 4WD,Four-Wheeler,6.2,8,A10,Diesel,16.6,10.9,14.0,20,328,5,1320.0,184.8
5600,CADILLAC,XT4,Four-Wheeler,2.0,4,AS9,Diesel,9.8,7.8,8.9,32,209,4,900.0,80.1
5601,CADILLAC,XT4 AWD,Four-Wheeler,2.0,4,AS9,Diesel,10.9,8.2,9.7,29,227,4,900.0,87.3
5602,CADILLAC,XT5,Four-Wheeler,3.6,6,AS8,Petrol,12.1,8.9,10.6,27,250,4,860.0,91.16
5603,CADILLAC,XT5 AWD,Four-Wheeler,3.6,6,AS8,Petrol,12.8,9.3,11.2,25,263,4,860.0,96.32
5604,CADILLAC,XTS,Four-Wheeler,3.6,6,AS6,Petrol,12.9,8.7,11.0,26,259,4,860.0,94.6
5605,CADILLAC,XTS AWD,Four-Wheeler,3.6,6,AS6,Petrol,13.7,9.0,11.6,24,272,4,860.0,99.76
5606,CADILLAC,XTS Vsport AWD,Four-Wheeler,3.6,6,AS6,Diesel,15.0,10.1,12.8,22,302,5,1060.0,135.68
5607,CHEVROLET,Blazer,Four-Wheeler,2.5,4,A9,Petrol,10.8,8.8,9.9,29,232,4,750.0,74.25
5608,CHEVROLET,Blazer,Four-Wheeler,3.6,6,A9,Petrol,12.0,9.0,10.6,27,250,4,860.0,91.16
5609,CHEVROLET,Blazer AWD,Four-Wheeler,3.6,6,A9,Petrol,12.7,9.5,11.3,25,265,4,860.0,97.18
5610,CHEVROLET,Camaro,Four-Wheeler,2.0,4,AS8,Diesel,10.8,7.7,9.4,30,220,4,900.0,84.6
5611,CHEVROLET,Camaro,Four-Wheeler,2.0,4,M6,Diesel,11.9,7.9,10.1,28,235,4,900.0,90.9
5612,CHEVROLET,Camaro,Four-Wheeler,3.6,6,AS8,Petrol,12.3,8.2,10.4,27,246,4,860.0,89.44
5613,CHEVROLET,Camaro,Four-Wheeler,3.6,6,M6,Petrol,14.3,8.8,11.8,24,277,4,860.0,101.48
5614,CHEVROLET,Camaro SS,Four-Wheeler,6.2,8,AS10,Diesel,14.5,8.8,12.0,24,279,4,1320.0,158.4
5615,CHEVROLET,Camaro SS,Four-Wheeler,6.2,8,M6,Diesel,14.9,9.9,12.6,22,297,5,1320.0,166.32
5616,CHEVROLET,Camaro ZL1,Four-Wheeler,6.2,8,AS10,Diesel,18.3,11.2,15.1,19,355,5,1320.0,199.32
5617,CHEVROLET,Camaro ZL1,Four-Wheeler,6.2,8,M6,Diesel,17.2,12.0,14.9,19,349,5,1320.0,196.68
5618,CHEVROLET,Colorado,Commercial,2.5,4,A6,Petrol,12.1,9.2,10.8,26,253,4,750.0,81.00000000000001
5619,CHEVROLET,Colorado,Commercial,2.5,4,M6,Petrol,11.9,9.2,10.7,26,251,4,750.0,80.24999999999999
5620,CHEVROLET,Colorado,Commercial,2.8,4,A6,CNG,11.8,7.9,10.1,28,270,4,780.0,78.78
5621,CHEVROLET,Colorado,Commercial,3.6,6,A8,Petrol,13.4,9.6,11.7,24,274,4,860.0,100.62
5622,CHEVROLET,Colorado 4WD,Commercial,2.5,4,A6,Petrol,12.7,9.8,11.4,25,267,4,750.0,85.5
5623,CHEVROLET,Colorado 4WD,Commercial,2.8,4,A6,CNG,12.2,8.4,10.5,27,283,4,780.0,81.9
5624,CHEVROLET,Colorado 4WD,Commercial,3.6,6,A8,Petrol,14.0,9.9,12.2,23,286,5,860.0,104.92
5625,CHEVROLET,Colorado ZR2 4WD,Commercial,2.8,4,A6,CNG,13.3,10.6,12.1,23,326,5,780.0,94.38
5626,CHEVROLET,Colorado ZR2 4WD,Commercial,3.6,6,A8,Petrol,15.0,13.0,14.1,20,331,5,860.0,121.26
5627,CHEVROLET,Corvette,Four-Wheeler,6.2,8,AS8,Diesel,15.6,9.2,12.7,22,299,5,1320.0,167.64
5628,CHEVROLET,Corvette,Four-Wheeler,6.2,8,M7,Diesel,14.6,9.3,12.2,23,286,5,1320.0,161.04
5629,CHEVROLET,Corvette Z06,Four-Wheeler,6.2,8,AS8,Diesel,17.2,10.1,14.0,20,331,5,1320.0,184.8
5630,CHEVROLET,Corvette Z06,Four-Wheeler,6.2,8,M7,Diesel,15.9,10.6,13.5,21,318,5,1320.0,178.2
5631,CHEVROLET,Corvette ZR1,Four-Wheeler,6.2,8,AS8,Diesel,19.5,12.0,16.1,18,381,6,1220.0,196.42
5632,CHEVROLET,Corvette ZR1,Four-Wheeler,6.2,8,M7,Diesel,18.2,12.5,15.6,18,368,6,1220.0,190.32
5633,CHEVROLET,Cruze,Four-Wheeler,1.4,4,AS6,Petrol,8.3,6.2,7.3,39,172,4,640.0,46.72
5634,CHEVROLET,Cruze Premier,Four-Wheeler,1.4,4,AS6,Petrol,8.3,6.2,7.3,39,172,4,640.0,46.72
5635,CHEVROLET,Cruze Diesel,Four-Wheeler,1.6,4,A9,CNG,7.6,4.9,6.4,44,172,4,660.0,42.24
5636,CHEVROLET,Cruze Hatchback,Four-Wheeler,1.4,4,AS6,Petrol,8.3,6.2,7.3,39,172,4,640.0,46.72
5637,CHEVROLET,Cruze Hatchback Premier,Four-Wheeler,1.4,4,AS6,Petrol,8.5,6.4,7.5,38,175,4,640.0,48.0
5638,CHEVROLET,Cruze Hatchback Diesel,Four-Wheeler,1.6,4,A9,CNG,7.8,5.2,6.6,43,178,4,660.0,43.56
5639,CHEVROLET,Equinox,Four-Wheeler,1.5,4,A6,Petrol,9.2,7.3,8.3,34,196,4,650.0,53.95000000000001
5640,CHEVROLET,Equinox,Four-Wheeler,1.6,4,A6,CNG,8.5,6.0,7.4,38,199,4,660.0,48.84
5641,CHEVROLET,Equinox AWD,Four-Wheeler,1.5,4,A6,Petrol,9.3,7.8,8.6,33,207,4,650.0,55.9
5642,CHEVROLET,Equinox AWD,Four-Wheeler,1.6,4,A6,CNG,8.5,6.1,7.4,38,199,4,660.0,48.84
5643,CHEVROLET,Equinox AWD,Four-Wheeler,2.0,4,A9,Diesel,10.9,8.3,9.7,29,228,4,900.0,87.3
5644,CHEVROLET,Impala,Four-Wheeler,2.5,4,AS6,Petrol,10.8,8.0,9.6,29,225,4,750.0,72.0
5645,CHEVROLET,Impala,Four-Wheeler,3.6,6,AS6,Petrol,12.7,8.5,10.8,26,254,4,860.0,92.88
5646,CHEVROLET,Impala,Four-Wheeler,3.6,6,AS6,Electric,17.2,11.6,14.6,19,245,5,760.0,110.96
5647,CHEVROLET,Malibu,Four-Wheeler,1.5,4,AV,Petrol,8.2,6.6,7.5,38,174,4,650.0,48.75
5648,CHEVROLET,Malibu,Four-Wheeler,2.0,4,A9,Diesel,10.5,7.4,9.1,31,214,4,900.0,81.9
5649,CHEVROLET,Malibu Hybrid,Four-Wheeler,1.8,4,AV,Petrol,4.8,5.5,5.1,55,121,4,680.0,34.67999999999999
5650,CHEVROLET,Silverado,Commercial,2.7,4,A8,Petrol,11.9,10.3,11.1,25,261,4,770.0,85.47
5651,CHEVROLET,Silverado,Commercial,4.3,6,A6,Petrol,15.1,11.5,13.5,21,316,5,930.0,125.55
5652,CHEVROLET,Silverado,Commercial,5.3,8,A6,Petrol,15.9,11.4,13.9,20,326,5,1030.0,143.17
5653,CHEVROLET,Silverado FFV,Commercial,5.3,8,A6,Petrol,15.7,11.9,14.0,20,329,5,1030.0,144.2
5654,CHEVROLET,Silverado FFV,Commercial,5.3,8,A6,Electric,21.1,15.0,18.4,15,306,6,830.0,152.71999999999997
5655,CHEVROLET,Silverado,Commercial,5.3,8,A8,Petrol,14.1,10.2,12.4,23,290,5,1030.0,127.72
5656,CHEVROLET,Silverado 4WD,Commercial,2.7,4,A8,Petrol,12.5,10.8,11.7,24,275,5,770.0,90.09
5657,CHEVROLET,Silverado 4WD,Commercial,4.3,6,A6,Petrol,15.8,11.9,14.0,20,329,5,930.0,130.2
5658,CHEVROLET,Silverado 4WD Trail Boss,Commercial,4.3,6,A6,Petrol,16.3,12.9,14.8,19,347,5,930.0,137.64
5659,CHEVROLET,Silverado 4WD,Commercial,5.3,8,A6,Petrol,15.9,11.7,14.0,20,329,5,1030.0,144.2
5660,CHEVROLET,Silverado 4WD FFV,Commercial,5.3,8,A6,Petrol,16.1,12.5,14.4,20,339,5,1030.0,148.32
5661,CHEVROLET,Silverado 4WD FFV,Commercial,5.3,8,A6,Electric,22.0,16.1,19.3,15,322,6,830.0,160.19
5662,CHEVROLET,Silverado 4WD Trail Boss,Commercial,5.3,8,A6,Petrol,16.5,13.0,14.9,19,350,5,1030.0,153.47
5663,CHEVROLET,Silverado 4WD,Commercial,5.3,8,A8,Petrol,14.9,10.8,13.1,22,306,5,1030.0,134.93
5664,CHEVROLET,Silverado 4WD Trail Boss,Commercial,5.3,8,A8,Petrol,15.3,11.8,13.7,21,320,5,1030.0,141.11
5665,CHEVROLET,Silverado 4WD,Commercial,6.2,8,A10,Diesel,15.0,12.0,13.7,21,321,5,1320.0,180.84
5666,CHEVROLET,Silverado LD,Commercial,5.3,8,A6,Petrol,15.6,10.9,13.5,21,317,5,1030.0,139.05
5667,CHEVROLET,Silverado LD 4WD,Commercial,5.3,8,A6,Petrol,15.8,11.4,13.8,20,325,5,1030.0,142.14
5668,CHEVROLET,Spark,Four-Wheeler,1.4,4,AV,Petrol,7.9,6.2,7.1,40,167,4,640.0,45.44
5669,CHEVROLET,Spark,Four-Wheeler,1.4,4,M5,Petrol,8.0,6.2,7.2,39,170,4,640.0,46.08
5670,CHEVROLET,Suburban,Four-Wheeler,5.3,8,A6,Petrol,15.7,10.5,13.4,21,314,5,1030.0,138.02
5671,CHEVROLET,Suburban FFV,Four-Wheeler,5.3,8,A6,Petrol,15.7,10.5,13.4,21,314,5,1030.0,138.02
5672,CHEVROLET,Suburban FFV,Four-Wheeler,5.3,8,A6,Electric,21.2,13.9,17.9,16,298,6,830.0,148.57
5673,CHEVROLET,Suburban 4WD,Four-Wheeler,5.3,8,A6,Petrol,16.8,11.3,14.3,20,336,5,1030.0,147.29
5674,CHEVROLET,Suburban 4WD FFV,Four-Wheeler,5.3,8,A6,Petrol,16.8,11.3,14.3,20,336,5,1030.0,147.29
5675,CHEVROLET,Suburban 4WD FFV,Four-Wheeler,5.3,8,A6,Electric,22.2,15.2,19.0,15,317,6,830.0,157.7
5676,CHEVROLET,Suburban 4WD,Four-Wheeler,6.2,8,A10,Diesel,17.1,11.3,14.5,19,340,5,1320.0,191.4
5677,CHEVROLET,Tahoe,Four-Wheeler,5.3,8,A6,Petrol,15.7,10.5,13.4,21,314,5,1030.0,138.02
5678,CHEVROLET,Tahoe FFV,Four-Wheeler,5.3,8,A6,Petrol,15.7,10.5,13.4,21,314,5,1030.0,138.02
5679,CHEVROLET,Tahoe FFV,Four-Wheeler,5.3,8,A6,Electric,21.2,13.9,17.9,16,298,6,830.0,148.57
5680,CHEVROLET,Tahoe 4WD,Four-Wheeler,5.3,8,A6,Petrol,15.8,11.1,13.7,21,321,5,1030.0,141.11
5681,CHEVROLET,Tahoe 4WD FFV,Four-Wheeler,5.3,8,A6,Petrol,15.8,11.1,13.7,21,321,5,1030.0,141.11
5682,CHEVROLET,Tahoe 4WD FFV,Four-Wheeler,5.3,8,A6,Electric,21.7,14.3,18.4,15,305,6,830.0,152.71999999999997
5683,CHEVROLET,Tahoe 4WD,Four-Wheeler,6.2,8,A10,Diesel,16.4,10.7,13.8,20,325,5,1320.0,182.16
5684,CHEVROLET,Traverse,Four-Wheeler,3.6,6,A9,Petrol,13.0,8.8,11.1,25,261,4,860.0,95.46
5685,CHEVROLET,Traverse AWD,Four-Wheeler,3.6,6,A9,Petrol,13.7,9.5,11.8,24,277,4,860.0,101.48
5686,CHEVROLET,Trax,Four-Wheeler,1.4,4,AS6,Petrol,9.1,7.6,8.4,34,196,4,640.0,53.76
5687,CHEVROLET,Trax,Four-Wheeler,1.4,4,M6,Petrol,9.4,6.9,8.3,34,194,4,640.0,53.12
5688,CHEVROLET,Trax 4WD,Four-Wheeler,1.4,4,AS6,Petrol,9.9,8.1,9.1,31,214,4,640.0,58.24
5689,CHRYSLER,300,Four-Wheeler,3.6,6,A8,Petrol,12.4,7.8,10.3,27,242,4,860.0,88.58
5690,CHRYSLER,300 FFV,Four-Wheeler,3.6,6,A8,Petrol,12.4,7.8,10.3,27,242,4,860.0,88.58
5691,CHRYSLER,300 FFV,Four-Wheeler,3.6,6,A8,Electric,17.1,10.6,14.2,20,234,5,760.0,107.92
5692,CHRYSLER,300,Four-Wheeler,5.7,8,A8,Petrol,14.7,9.4,12.3,23,289,5,1070.0,131.61
5693,CHRYSLER,300 AWD,Four-Wheeler,3.6,6,A8,Petrol,12.8,8.7,11.0,26,258,4,860.0,94.6
5694,CHRYSLER,300 AWD FFV,Four-Wheeler,3.6,6,A8,Petrol,12.8,8.7,11.0,26,258,4,860.0,94.6
5695,CHRYSLER,300 AWD FFV,Four-Wheeler,3.6,6,A8,Electric,17.6,12.0,15.0,19,248,5,760.0,114.0
5696,CHRYSLER,Pacifica,Three-Wheeler,3.6,6,A9,Petrol,12.9,8.4,10.9,26,259,4,860.0,93.74
5697,CHRYSLER,Pacifica (Stop-Start),Three-Wheeler,3.6,6,A9,Petrol,12.4,8.4,10.6,27,249,4,860.0,91.16
5698,DODGE,Challenger,Four-Wheeler,3.6,6,A8,Petrol,12.4,7.8,10.3,27,242,4,860.0,88.58
5699,DODGE,Challenger,Four-Wheeler,5.7,8,M6,Diesel,15.6,10.1,13.1,22,307,5,1270.0,166.37
5700,DODGE,Challenger,Four-Wheeler,6.4,8,M6,Diesel,16.7,10.4,13.9,20,325,5,1340.0,186.26
5701,DODGE,Challenger (MDS),Four-Wheeler,5.7,8,A8,Petrol,14.7,9.4,12.3,23,289,5,1070.0,131.61
5702,DODGE,Challenger (MDS),Four-Wheeler,6.4,8,A8,Diesel,15.8,9.6,13.0,22,304,5,1340.0,174.2
5703,DODGE,Challenger GT AWD,Four-Wheeler,3.6,6,A8,Petrol,12.8,8.7,11.0,26,258,4,860.0,94.6
5704,DODGE,Challenger SRT Hellcat,Four-Wheeler,6.2,8,A8,Diesel,17.6,10.7,14.5,19,339,5,1320.0,191.4
5705,DODGE,Challenger SRT Hellcat,Four-Wheeler,6.2,8,M6,Diesel,18.1,11.4,15.1,19,352,5,1320.0,199.32
5706,DODGE,Challenger SRT Hellcat Redeye,Four-Wheeler,6.2,8,A8,Diesel,17.6,10.7,14.5,19,339,5,1320.0,191.4
5707,DODGE,Charger,Four-Wheeler,3.6,6,A5,Petrol,13.7,9.0,11.6,24,271,4,860.0,99.76
5708,DODGE,Charger FFV,Four-Wheeler,3.6,6,A5,Petrol,13.7,9.0,11.6,24,271,4,860.0,99.76
5709,DODGE,Charger FFV,Four-Wheeler,3.6,6,A5,Electric,18.9,12.7,16.1,18,268,5,760.0,122.36000000000001
5710,DODGE,Charger,Four-Wheeler,3.6,6,A8,Petrol,12.4,7.8,10.3,27,242,4,860.0,88.58
5711,DODGE,Charger FFV,Four-Wheeler,3.6,6,A8,Petrol,12.4,7.8,10.3,27,242,4,860.0,88.58
5712,DODGE,Charger FFV,Four-Wheeler,3.6,6,A8,Electric,17.1,10.6,14.2,20,234,5,760.0,107.92
5713,DODGE,Charger (MDS),Four-Wheeler,5.7,8,A5,Petrol,15.6,9.7,12.9,22,302,5,1070.0,138.03
5714,DODGE,Charger (MDS),Four-Wheeler,5.7,8,A8,Petrol,14.7,9.4,12.3,23,289,5,1070.0,131.61
5715,DODGE,Charger (MDS),Four-Wheeler,6.4,8,A8,Diesel,15.8,9.6,13.0,22,304,5,1340.0,174.2
5716,DODGE,Charger AWD,Four-Wheeler,3.6,6,A8,Petrol,12.8,8.7,11.0,26,258,4,860.0,94.6
5717,DODGE,Charger AWD FFV,Four-Wheeler,3.6,6,A8,Petrol,12.8,8.7,11.0,26,258,4,860.0,94.6
5718,DODGE,Charger AWD FFV,Four-Wheeler,3.6,6,A8,Electric,17.6,12.0,15.0,19,248,5,760.0,114.0
5719,DODGE,Charger AWD (MDS),Four-Wheeler,5.7,8,A5,Petrol,16.0,10.1,13.3,21,312,5,1070.0,142.31
5720,DODGE,Charger SRT Hellcat,Four-Wheeler,6.2,8,A8,Diesel,17.6,10.7,14.5,19,339,5,1320.0,191.4
5721,DODGE,Durango AWD,Four-Wheeler,3.6,6,A8,Petrol,12.7,9.6,11.3,25,265,4,860.0,97.18
5722,DODGE,Durango AWD,Four-Wheeler,5.7,8,A8,Petrol,16.7,10.9,14.1,20,331,5,1070.0,150.87
5723,DODGE,Durango AWD SRT,Four-Wheeler,6.4,8,A8,Diesel,18.3,12.2,15.6,18,363,5,1340.0,209.04
5724,DODGE,Grand Caravan FFV,Three-Wheeler,3.6,6,A6,Petrol,13.7,9.4,11.8,24,276,4,860.0,101.48
5725,DODGE,Grand Caravan FFV,Three-Wheeler,3.6,6,A6,Electric,19.4,13.3,16.7,17,274,5,760.0,126.92
5726,DODGE,Journey,Four-Wheeler,2.4,4,A4,Petrol,12.7,9.2,11.1,25,261,4,740.0,82.14
5727,DODGE,Journey FFV,Four-Wheeler,3.6,6,A6,Petrol,14.2,9.5,12.1,23,284,5,860.0,104.06
5728,DODGE,Journey FFV,Four-Wheeler,3.6,6,A6,Electric,19.1,13.2,16.4,17,274,5,760.0,124.63999999999999
5729,DODGE,Journey AWD,Four-Wheeler,3.6,6,A6,Petrol,14.5,10.0,12.4,23,292,5,860.0,106.64
5730,FIAT,124 Spider,Four-Wheeler,1.4,4,A6,Petrol,9.3,6.5,8.0,35,187,4,640.0,51.2
5731,FIAT,124 Spider,Four-Wheeler,1.4,4,M6,Petrol,9.0,6.7,7.9,36,185,4,640.0,50.56
5732,FIAT,500,Four-Wheeler,1.4,4,A6,Petrol,9.7,7.4,8.7,32,203,4,640.0,55.68
5733,FIAT,500,Four-Wheeler,1.4,4,M5,Petrol,8.5,7.1,7.9,36,186,4,640.0,50.56
5734,FIAT,500L,Four-Wheeler,1.4,4,A6,Petrol,10.7,7.9,9.4,30,221,4,640.0,60.16
5735,FIAT,500X AWD,Four-Wheeler,1.3,4,A9,Petrol,10.0,7.9,9.1,31,213,4,630.0,57.33
5736,FORD,EcoSport,Four-Wheeler,1.0,3,AS6,Petrol,8.6,8.1,8.4,34,196,4,600.0,50.4
5737,FORD,EcoSport AWD,Four-Wheeler,2.0,4,AS6,Petrol,10.2,8.0,9.3,30,218,4,700.0,65.10000000000001
5738,FORD,Edge,Four-Wheeler,2.0,4,AS8,Petrol,10.9,8.0,9.6,29,224,4,700.0,67.2
5739,FORD,Edge AWD,Four-Wheeler,2.0,4,AS8,Petrol,11.4,8.3,10.0,28,233,4,700.0,70.0
5740,FORD,Edge AWD,Four-Wheeler,2.7,6,AS8,Petrol,12.6,9.2,11.0,26,259,4,770.0,84.7
5741,FORD,Escape,Four-Wheeler,1.5,4,AS6,Petrol,10.2,7.8,9.1,31,214,4,650.0,59.15
5742,FORD,Escape FFV,Four-Wheeler,2.5,4,AS6,Petrol,11.0,8.0,9.6,29,226,4,750.0,72.0
5743,FORD,Escape FFV,Four-Wheeler,2.5,4,AS6,Electric,15.0,10.8,13.1,22,218,4,650.0,85.15
5744,FORD,Escape AWD,Four-Wheeler,1.5,4,AS6,Petrol,11.2,8.4,9.9,29,232,4,650.0,64.35
5745,FORD,Escape AWD,Four-Wheeler,2.0,4,AS6,Petrol,11.5,8.7,10.2,28,239,4,700.0,71.39999999999999
5746,FORD,Expedition 4X4,Four-Wheeler,3.5,6,AS10,Petrol,14.1,10.6,12.5,23,293,5,850.0,106.25
5747,FORD,Expedition MAX 4X4,Four-Wheeler,3.5,6,AS10,Petrol,14.7,11.2,13.1,22,307,5,850.0,111.35
5748,FORD,Explorer AWD,Four-Wheeler,2.3,4,AS6,Petrol,13.1,9.2,11.4,25,267,4,730.0,83.22
5749,FORD,Explorer AWD,Four-Wheeler,3.5,6,AS6,Petrol,15.2,10.9,13.2,21,311,5,850.0,112.2
5750,FORD,Explorer FFV AWD,Four-Wheeler,3.5,6,AS6,Petrol,14.5,10.6,12.7,22,299,5,850.0,107.95
5751,FORD,Explorer FFV AWD,Four-Wheeler,3.5,6,AS6,Electric,19.8,14.3,17.3,16,288,5,750.0,129.75
5752,FORD,F-150,Commercial,2.7,6,AS10,Petrol,12.0,9.0,10.6,27,249,4,770.0,81.62
5753,FORD,F-150 (LT Tire Pkg),Commercial,2.7,6,AS10,Petrol,12.4,9.4,11.1,25,260,4,770.0,85.47
5754,FORD,F-150 (Payload Pkg),Commercial,2.7,6,AS10,Petrol,12.4,9.4,11.1,25,260,4,770.0,85.47
5755,FORD,F-150,Commercial,3.0,6,AS10,CNG,10.8,8.0,9.5,30,256,4,800.0,76.0
5756,FORD,F-150 (LT Tire Pkg),Commercial,3.0,6,AS10,CNG,10.8,8.4,9.7,29,260,4,800.0,77.6
5757,FORD,F-150 FFV,Commercial,3.3,6,AS6,Petrol,12.2,9.3,10.9,26,256,4,830.0,90.47
5758,FORD,F-150 FFV,Commercial,3.3,6,AS6,Electric,16.7,12.6,14.9,19,247,5,730.0,108.77
5759,FORD,F-150 FFV (LT Tire Pkg),Commercial,3.3,6,AS6,Petrol,12.4,9.8,11.2,25,263,4,830.0,92.96
5760,FORD,F-150 FFV (LT Tire Pkg),Commercial,3.3,6,AS6,Electric,16.7,12.6,14.9,19,247,5,730.0,108.77
5761,FORD,F-150,Commercial,3.5,6,AS10,Petrol,13.5,10.1,12.0,24,281,5,850.0,102.0
5762,FORD,F-150 (LT Tire Pkg),Commercial,3.5,6,AS10,Petrol,13.8,10.7,12.4,23,291,5,850.0,105.4
5763,FORD,F-150 (Payload Pkg),Commercial,3.5,6,AS10,Petrol,13.9,11.2,12.7,22,298,5,850.0,107.95
5764,FORD,F-150 FFV,Commercial,5.0,8,AS10,Petrol,13.9,10.2,12.2,23,287,5,1000.0,122.0
5765,FORD,F-150 FFV,Commercial,5.0,8,AS10,Electric,20.3,14.0,17.4,16,290,5,900.0,156.6
5766,FORD,F-150 FFV (LT Tire Pkg),Commercial,5.0,8,AS10,Petrol,14.7,11.2,13.1,22,308,5,1000.0,131.0
5767,FORD,F-150 FFV (LT Tire Pkg),Commercial,5.0,8,AS10,Electric,20.3,14.0,17.5,16,290,5,900.0,157.5
5768,FORD,F-150 FFV (Payload Pkg),Commercial,5.0,8,AS10,Petrol,15.6,11.8,13.9,20,326,5,1000.0,139.0
5769,FORD,F-150 FFV (Payload Pkg),Commercial,5.0,8,AS10,Electric,20.4,14.0,17.5,16,291,5,900.0,157.5
5770,FORD,F-150 4X4,Commercial,2.7,6,AS10,Petrol,12.7,9.8,11.4,25,268,4,770.0,87.78
5771,FORD,F-150 4X4 (LT Tire Pkg),Commercial,2.7,6,AS10,Petrol,13.1,10.2,11.8,24,277,5,770.0,90.86
5772,FORD,F-150 4X4 (Payload Pkg),Commercial,2.7,6,AS10,Petrol,13.1,10.2,11.8,24,277,5,770.0,90.86
5773,FORD,F-150 4X4,Commercial,3.0,6,AS10,CNG,11.8,9.3,10.7,26,287,4,800.0,85.6
5774,FORD,F-150 4X4 (LT Tire Pkg),Commercial,3.0,6,AS10,CNG,11.8,9.3,10.7,26,287,4,800.0,85.6
5775,FORD,F-150 4X4 XL/XLT,Commercial,3.0,6,AS10,CNG,11.2,8.3,9.9,29,266,4,800.0,79.2
5776,FORD,F-150 FFV 4X4,Commercial,3.3,6,AS6,Petrol,12.8,10.2,11.6,24,273,5,830.0,96.28
5777,FORD,F-150 FFV 4X4,Commercial,3.3,6,AS6,Electric,17.5,13.8,15.8,18,263,5,730.0,115.34
5778,FORD,F-150 FFV 4X4 (LT Tire Pkg),Commercial,3.3,6,AS6,Petrol,13.8,10.7,12.4,23,291,5,830.0,102.92
5779,FORD,F-150 FFV 4X4 (LT Tire Pkg),Commercial,3.3,6,AS6,Electric,17.5,13.7,15.8,18,263,5,730.0,115.34
5780,FORD,F-150 4X4,Commercial,3.5,6,AS10,Petrol,14.3,10.5,12.5,23,295,5,850.0,106.25
5781,FORD,F-150 4X4 (LT Tire Pkg),Commercial,3.5,6,AS10,Petrol,14.7,10.7,12.9,22,303,5,850.0,109.65
5782,FORD,F-150 4X4 (Payload Pkg),Commercial,3.5,6,AS10,Petrol,14.7,11.2,13.1,22,308,5,850.0,111.35
5783,FORD,F-150 4X4 Limited,Commercial,3.5,6,AS10,Petrol,13.8,11.2,12.6,22,296,5,850.0,107.1
5784,FORD,F-150 FFV 4X4,Commercial,5.0,8,AS10,Petrol,15.1,11.0,13.3,21,312,5,1000.0,133.0
5785,FORD,F-150 FFV 4X4,Commercial,5.0,8,AS10,Electric,20.0,15.6,18.0,16,300,6,800.0,144.0
5786,FORD,F-150 FFV 4X4 (LT Tire Pkg),Commercial,5.0,8,AS10,Petrol,15.7,11.8,13.9,20,326,5,1000.0,139.0
5787,FORD,F-150 FFV 4X4 (LT Tire Pkg),Commercial,5.0,8,AS10,Electric,20.0,15.6,18.0,16,300,6,800.0,144.0
5788,FORD,F-150 FFV 4X4 (Payload Pkg),Commercial,5.0,8,AS10,Petrol,16.8,12.4,14.8,19,347,5,1000.0,148.0
5789,FORD,F-150 FFV 4X4 (Payload Pkg),Commercial,5.0,8,AS10,Electric,21.3,17.2,19.5,14,323,6,800.0,156.0
5790,FORD,F-150 Raptor 4X4,Commercial,3.5,6,AS10,Petrol,15.3,13.1,14.3,20,336,5,850.0,121.55
5791,FORD,Flex,Four-Wheeler,3.5,6,AS6,Petrol,14.7,10.2,12.7,22,298,5,850.0,107.95
5792,FORD,Flex AWD,Four-Wheeler,3.5,6,AS6,Petrol,14.7,10.7,12.9,22,303,5,850.0,109.65
5793,FORD,Flex AWD GTDI,Four-Wheeler,3.5,6,AS6,Petrol,15.7,11.2,13.7,21,322,5,850.0,116.45
5794,FORD,Fiesta,Four-Wheeler,1.6,4,AM6,Petrol,8.6,6.4,7.6,37,178,4,660.0,50.16
5795,FORD,Fiesta,Four-Wheeler,1.6,4,M5,Petrol,8.8,6.8,7.9,36,184,4,660.0,52.14
5796,FORD,Fiesta ST,Four-Wheeler,1.6,4,M6,Petrol,9.2,7.4,8.4,34,196,4,660.0,55.44
5797,FORD,Fusion,Four-Wheeler,1.5,4,AS6,Petrol,10.0,7.0,8.7,32,204,4,650.0,56.54999999999999
5798,FORD,Fusion Hybrid,Four-Wheeler,2.0,4,AV,Petrol,5.5,5.6,5.6,50,131,4,700.0,39.199999999999996
